City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
302,baraboo,43.4711,-89.7443,28.4,74,1,13.8,US,2021-03-15 06:17:17
303,sabang,5.8933,95.3214,83.23,73,41,17.38,ID,2021-03-15 06:08:33
304,geraldton,-28.7667,114.6,95.0,14,70,11.5,AU,2021-03-15 06:08:10
305,torres,-29.3353,-49.7269,71.24,88,15,1.19,BR,2021-03-15 06:17:18
306,xining,36.6167,101.7667,60.46,8,46,4.43,CN,2021-03-15 06:16:28
307,nome,64.5011,-165.4064,19.4,93,90,13.8,US,2021-03-15 06:10:37
308,yar-sale,66.8333,70.8333,15.53,97,97,3.56,RU,2021-03-15 06:13:50
309,jurado,7.1053,-77.7641,73.6,85,49,4.81,CO,2021-03-15 06:17:20
310,san nicolas,18.1725,120.5953,87.8,66,40,12.66,PH,2021-03-15 06:15:10
311,qasigiannguit,68.8193,-51.1922,10.4,61,98,6.91,GL,2021-03-15 06:17:20
312,tulle,45.3333,1.8333,39.0,53,99,5.86,FR,2021-03-15 06:17:21
313,onokhoy,51.932,108.0747,24.8,39,20,2.24,RU,2021-03-15 06:17:21
314,mangrol,21.1167,70.1167,88.41,33,0,7.96,IN,2021-03-15 06:14:42
315,bima,-8.4667,118.7167,86.63,69,75,3.98,ID,2021-03-15 06:17:22
316,meulaboh,4.1363,96.1285,86.11,63,27,5.21,ID,2021-03-15 06:10:39
317,roma,43.2128,-75.4557,26.6,33,75,16.11,US,2021-03-15 06:13:55
318,high level,58.5169,-117.136,3.2,78,90,8.05,CA,2021-03-15 06:17:23
319,omsukchan,62.5333,155.8,-1.08,88,30,2.39,RU,2021-03-15 06:16:49
320,havre-saint-pierre,50.2334,-63.5986,3.2,51,1,10.36,CA,2021-03-15 06:11:08
321,soe,-9.8607,124.284,76.37,85,86,3.49,ID,2021-03-15 06:17:24
322,kudahuvadhoo,2.6708,72.8944,83.39,67,97,5.59,MV,2021-03-15 06:10:46
323,surman,32.7567,12.5716,58.05,64,23,6.42,LY,2021-03-15 06:17:25
324,hofn,64.2539,-15.2082,35.33,73,100,9.08,IS,2021-03-15 06:15:58
325,tarko-sale,64.9225,77.785,18.82,96,94,13.69,RU,2021-03-15 06:17:26
326,swan hill,-35.3378,143.5544,76.21,31,92,8.52,AU,2021-03-15 06:14:41
327,talnakh,69.4865,88.3972,-20.83,84,34,2.46,RU,2021-03-15 06:13:11
328,chuy,-33.6971,-53.4616,61.45,86,0,2.35,UY,2021-03-15 06:08:33
329,iskateley,67.6803,53.1512,15.87,94,100,1.63,RU,2021-03-15 06:09:36
330,hetauda,27.4284,85.0322,71.6,49,20,3.44,NP,2021-03-15 06:17:27
331,bilma,18.6853,12.9164,74.32,17,0,12.12,NE,2021-03-15 06:10:00
332,namatanai,-3.6667,152.4333,84.13,66,93,7.47,PG,2021-03-15 06:16:49
333,tulsipur,28.131,82.2973,85.08,17,0,8.21,NP,2021-03-15 06:17:28
334,abu dhabi,24.4667,54.3667,73.4,68,0,5.75,AE,2021-03-15 06:15:08
335,lavrentiya,65.5833,-171.0,20.75,94,100,10.38,RU,2021-03-15 06:09:17
336,russell,32.3502,-85.1999,61.0,88,1,5.75,US,2021-03-15 06:16:48
337,port blair,11.6667,92.75,86.0,74,40,9.22,IN,2021-03-15 06:14:33
338,cuamba,-14.8031,36.5372,70.03,95,98,1.66,MZ,2021-03-15 06:17:29
339,yeppoon,-23.1333,150.7333,78.8,78,90,18.41,AU,2021-03-15 06:15:32
340,namibe,-15.1961,12.1522,74.73,85,100,3.85,AO,2021-03-15 06:14:28
341,koslan,63.4564,48.8989,25.9,92,98,8.21,RU,2021-03-15 06:09:30
342,taoudenni,22.6783,-3.9836,66.7,40,76,10.85,ML,2021-03-15 06:07:50
343,igarka,67.4667,86.5833,-8.43,83,53,3.51,RU,2021-03-15 06:17:31
344,saint-ambroise,48.5501,-71.3324,1.99,66,100,14.97,CA,2021-03-15 06:09:21
345,hovd,48.0056,91.6419,23.32,58,100,3.76,MN,2021-03-15 06:17:32
346,evensk,61.95,159.2333,-2.97,75,24,1.63,RU,2021-03-15 06:12:18
347,navirai,-23.065,-54.1906,69.42,92,51,2.55,BR,2021-03-15 06:17:32
348,ndola,-12.9587,28.6366,64.62,96,51,5.59,ZM,2021-03-15 06:17:33
349,port macquarie,-31.4333,152.9167,70.0,73,75,11.5,AU,2021-03-15 06:13:34
350,broken hill,-31.95,141.4333,73.4,21,0,17.27,AU,2021-03-15 06:10:29
351,horizonte,-4.1,-38.4833,82.4,74,75,8.05,BR,2021-03-15 06:17:34
352,shimoda,34.6667,138.95,60.8,55,20,9.22,JP,2021-03-15 06:17:34
353,north platte,41.1239,-100.7654,37.4,93,90,10.36,US,2021-03-15 06:17:14
354,goma,-1.6792,29.2228,69.15,66,67,0.89,CD,2021-03-15 06:17:35
355,lyubech,51.7026,30.6569,34.12,96,100,2.01,UA,2021-03-15 06:17:35
356,ust-omchug,61.15,149.6333,8.56,87,76,2.24,RU,2021-03-15 06:17:36
357,llanes,43.4198,-4.7549,48.99,77,1,3.33,ES,2021-03-15 06:17:36
358,praia da vitoria,38.7333,-27.0667,59.0,88,20,4.72,PT,2021-03-15 06:07:55
359,petropavlovka,50.6114,105.3196,20.35,67,1,2.06,RU,2021-03-15 06:17:37
360,alice springs,-23.7,133.8833,71.6,40,62,14.97,AU,2021-03-15 06:17:38
361,ikalamavony,-21.15,46.5833,73.96,70,32,9.19,MG,2021-03-15 06:17:38
362,izhma,65.0083,53.9113,26.33,94,100,8.01,RU,2021-03-15 06:15:39
363,ginir,7.1333,40.7,64.92,50,27,12.77,ET,2021-03-15 06:17:39
364,vostok,46.4856,135.8833,48.36,66,0,2.59,RU,2021-03-15 06:08:54
365,trang,7.5,99.5,95.0,38,20,10.36,TH,2021-03-15 06:17:40
366,nalut,30.3333,10.85,53.44,57,19,6.42,LY,2021-03-15 06:17:41
367,linqiong,30.4159,103.4609,81.0,44,28,2.24,CN,2021-03-15 06:17:41
368,saryg-sep,51.5,95.6,20.05,65,100,2.73,RU,2021-03-15 06:17:41
369,hualmay,-11.0964,-77.6139,73.35,72,90,5.97,PE,2021-03-15 06:10:23
370,atuona,-9.8,-139.0333,80.15,69,7,11.39,PF,2021-03-15 06:07:45
371,east london,-33.0153,27.9116,75.2,83,0,8.05,ZA,2021-03-15 06:12:43
372,cubuk,40.2386,33.0322,45.0,70,75,2.15,TR,2021-03-15 06:17:43
373,palana,59.1167,159.9667,10.26,94,100,9.71,RU,2021-03-15 06:10:41
374,rio grande,-32.035,-52.0986,67.68,74,7,5.93,BR,2021-03-15 06:08:25
375,launceston,-41.45,147.1667,78.01,38,40,5.75,AU,2021-03-15 06:16:27
376,bam,29.106,58.357,62.31,24,0,5.61,IR,2021-03-15 06:15:54
377,mustasaari,63.1142,21.6822,32.0,93,90,8.05,FI,2021-03-15 06:17:44
378,tisul,55.7611,88.3122,18.97,78,100,10.65,RU,2021-03-15 06:17:44
379,thinadhoo,0.5333,72.9333,83.35,69,79,2.59,MV,2021-03-15 06:17:45
380,kristiansund,63.1115,7.732,35.6,93,75,5.75,NO,2021-03-15 06:17:45
381,hambantota,6.1241,81.1185,87.8,70,20,12.66,LK,2021-03-15 06:16:07
382,shenjiamen,29.9576,122.298,59.65,81,0,23.04,CN,2021-03-15 06:17:46
383,vinh,18.6667,105.6667,81.07,69,11,10.04,VN,2021-03-15 06:17:46
384,awbari,26.5921,12.7805,54.54,74,13,9.01,LY,2021-03-15 06:17:47
385,jaguariaiva,-24.2511,-49.7058,63.25,94,57,0.54,BR,2021-03-15 06:17:47
386,saint-leu,-21.15,55.2833,81.0,74,0,21.85,RE,2021-03-15 06:17:48
387,wanning,18.8003,110.3967,77.05,74,49,8.05,CN,2021-03-15 06:17:48
388,djenne,13.9061,-4.5533,70.02,28,10,8.37,ML,2021-03-15 06:17:49
389,bahia blanca,-38.7196,-62.2724,65.12,70,30,6.82,AR,2021-03-15 06:17:50
390,pacific grove,36.6177,-121.9166,50.0,87,90,16.11,US,2021-03-15 06:17:50
391,tucuma,-0.1833,-50.05,75.04,92,52,3.58,BR,2021-03-15 06:17:51
392,cayenne,4.9333,-52.3333,78.01,100,90,2.3,GF,2021-03-15 06:17:51
393,banepa,27.6298,85.5214,71.6,49,20,3.44,NP,2021-03-15 06:17:52
394,bereslavka,48.6254,44.0449,28.4,74,75,15.66,RU,2021-03-15 06:17:52
395,cam ranh,11.9214,109.1591,82.4,61,0,16.11,VN,2021-03-15 06:17:52
396,aripuana,-9.1667,-60.6333,71.96,99,91,0.58,BR,2021-03-15 06:17:53
397,belmonte,-15.8631,-38.8828,69.8,94,20,3.44,BR,2021-03-15 06:17:54
398,khorixas,-20.3667,14.9667,71.35,66,24,1.77,NA,2021-03-15 06:17:54
399,seminole,28.7086,-81.2081,66.99,82,1,4.61,US,2021-03-15 06:17:54
400,mantua,45.1667,10.7833,39.0,89,2,5.01,IT,2021-03-15 06:17:55
401,codrington,-38.2667,141.9667,64.17,79,98,10.45,AU,2021-03-15 06:10:10
402,utiel,39.5667,-1.2,46.99,84,0,5.32,ES,2021-03-15 06:17:55
403,itarema,-2.9248,-39.9167,76.3,86,42,7.31,BR,2021-03-15 06:16:01
404,la romana,18.4273,-68.9728,71.6,78,20,4.61,DO,2021-03-15 06:10:04
405,flin flon,54.7682,-101.865,30.88,78,18,12.59,CA,2021-03-15 06:08:49
406,walajapet,12.9333,79.3833,91.98,28,5,6.06,IN,2021-03-15 06:17:57
407,shangrao,28.4532,117.9686,80.17,56,5,5.1,CN,2021-03-15 06:17:57
408,kuytun,54.3419,101.5036,14.43,86,100,9.82,RU,2021-03-15 06:09:44
409,kyshtovka,56.555,76.6271,10.65,96,100,8.7,RU,2021-03-15 06:17:58
410,cururupu,-1.8283,-44.8683,72.97,96,19,1.52,BR,2021-03-15 06:08:23
411,petropavlovsk-kamchatskiy,53.0452,158.6483,42.8,36,0,6.71,RU,2021-03-15 06:17:59
412,ivanovka,42.8878,75.085,21.2,73,0,4.47,KG,2021-03-15 06:17:59
413,ranong,9.9658,98.6348,93.2,49,20,6.91,TH,2021-03-15 06:18:00
414,pingliang,35.5392,106.6861,67.03,22,0,10.71,CN,2021-03-15 06:18:00
415,lagoa,39.05,-27.9833,59.32,92,52,8.52,PT,2021-03-15 06:18:01
416,pangnirtung,66.1451,-65.7125,-18.18,83,19,2.08,CA,2021-03-15 06:14:42
417,xuddur,4.1213,43.8894,79.07,65,60,20.29,SO,2021-03-15 06:18:01
418,arica,-18.475,-70.3042,69.8,78,0,6.91,CL,2021-03-15 06:18:02
419,alihe,50.5667,123.7167,24.31,91,100,11.21,CN,2021-03-15 06:18:02
420,vardo,70.3705,31.1107,28.4,93,75,11.5,NO,2021-03-15 06:13:09
421,gari,59.4307,62.3497,21.04,95,43,11.65,RU,2021-03-15 06:18:03
422,samarai,-10.6167,150.6667,82.76,70,74,1.12,PG,2021-03-15 06:13:29
423,los llanos de aridane,28.6585,-17.9182,66.2,59,90,10.36,ES,2021-03-15 06:18:04
424,green river,41.5286,-109.4662,27.0,80,90,4.61,US,2021-03-15 06:18:04
425,cariati,39.4922,16.9594,48.99,100,90,13.58,IT,2021-03-15 06:18:05
426,stephenville,32.2207,-98.2023,52.0,43,1,5.75,US,2021-03-15 06:15:50
427,hamilton,39.1834,-84.5333,39.99,33,1,16.11,US,2021-03-15 06:15:43
428,ahipara,-35.1667,173.1667,65.98,86,74,2.77,NZ,2021-03-15 06:09:33
429,port lincoln,-34.7333,135.8667,67.62,65,99,11.45,AU,2021-03-15 06:08:14
430,sinnamary,5.3833,-52.95,76.82,85,99,10.47,GF,2021-03-15 06:16:09
431,half moon bay,37.4636,-122.4286,46.99,81,75,19.57,US,2021-03-15 06:11:18
432,itumba,-9.4,33.1833,67.98,89,76,2.98,TZ,2021-03-15 06:18:07
433,escanaba,45.7453,-87.0646,19.4,86,1,3.44,US,2021-03-15 06:18:07
434,shingu,33.7333,135.9833,59.0,47,0,16.11,JP,2021-03-15 06:15:32
435,fakel,57.6325,53.0252,20.93,91,97,10.8,RU,2021-03-15 06:18:08
436,mori,34.8333,137.9333,66.0,29,20,13.8,JP,2021-03-15 06:18:08
437,boa vista,2.8197,-60.6733,78.8,83,75,2.3,BR,2021-03-15 06:18:09
438,tomatlan,19.9333,-105.25,63.07,75,0,1.88,MX,2021-03-15 06:18:10
439,puerto armuelles,8.2833,-82.8667,76.14,71,0,4.45,PA,2021-03-15 06:18:10
440,makakilo city,21.3469,-158.0858,73.4,73,1,2.8,US,2021-03-15 06:08:56
441,marsa matruh,31.3525,27.2453,55.4,88,40,5.75,EG,2021-03-15 06:15:39
442,the valley,18.217,-63.0578,75.2,78,0,2.3,AI,2021-03-15 06:18:11
443,xichang,27.8964,102.2634,74.46,30,0,4.27,CN,2021-03-15 06:18:11
444,coquimbo,-29.9533,-71.3436,60.8,82,90,2.3,CL,2021-03-15 06:13:47
445,polis,35.0367,32.4264,59.0,82,75,2.3,CY,2021-03-15 06:18:12
446,celestun,20.8667,-90.4,77.34,76,0,15.99,MX,2021-03-15 06:18:13
447,miles city,46.4083,-105.8406,35.6,64,20,13.8,US,2021-03-15 06:08:22
448,matara,5.9485,80.5353,88.47,52,100,9.78,LK,2021-03-15 06:09:00
449,bartica,6.4,-58.6167,75.2,94,75,2.3,GY,2021-03-15 06:18:13
450,kropotkin,45.4375,40.5756,37.85,70,1,11.95,RU,2021-03-15 06:18:14
451,hibbing,47.4272,-92.9377,19.4,73,1,3.44,US,2021-03-15 06:17:29
452,noumea,-22.2763,166.4572,82.4,65,20,17.27,NC,2021-03-15 06:10:44
453,tra vinh,9.9347,106.3453,90.99,44,66,11.03,VN,2021-03-15 06:18:15
454,lar,26.2039,83.9717,93.63,10,0,11.59,IN,2021-03-15 06:18:15
455,santiago del estero,-27.7951,-64.2615,73.06,84,98,1.16,AR,2021-03-15 06:18:16
456,atagay,55.1033,99.3875,17.53,78,100,6.87,RU,2021-03-15 06:18:16
457,prescott,34.54,-112.4685,42.01,52,1,9.22,US,2021-03-15 06:17:12
458,takapau,-40.0333,176.35,68.0,70,79,0.69,NZ,2021-03-15 06:18:17
459,makurdi,7.7411,8.5121,74.17,77,92,4.63,NG,2021-03-15 06:18:17
460,tocopilla,-22.092,-70.1979,66.78,78,32,3.87,CL,2021-03-15 06:18:18
461,mastic beach,40.7668,-72.8521,27.0,44,17,5.01,US,2021-03-15 06:18:18
462,mae hong son,19.3003,97.9685,96.8,36,20,5.75,TH,2021-03-15 06:18:19
463,biak,-0.9131,122.8766,84.02,70,92,3.0,ID,2021-03-15 06:18:19
464,karratha,-20.7377,116.8463,93.42,39,50,19.82,AU,2021-03-15 06:09:09
465,tarakan,3.3,117.6333,83.68,70,32,5.73,ID,2021-03-15 06:10:33
466,oum hadjer,13.2954,19.6966,82.63,15,1,8.32,TD,2021-03-15 06:18:20
467,manokwari,-0.8667,134.0833,83.55,72,54,7.18,ID,2021-03-15 06:14:24
468,vao,-22.6667,167.4833,76.93,79,0,15.08,NC,2021-03-15 06:13:24
469,palmer,42.1584,-72.3287,21.99,33,1,26.46,US,2021-03-15 06:18:21
470,santa marinella,42.0345,11.8536,37.99,80,0,4.61,IT,2021-03-15 06:18:22
471,tsumeb,-19.2333,17.7167,68.5,69,10,6.02,NA,2021-03-15 06:18:22
472,pontarlier,46.8333,6.25,37.99,92,100,10.0,FR,2021-03-15 06:18:23
473,mecca,21.4267,39.8261,82.38,41,27,3.6,SA,2021-03-15 06:18:03
474,bandarbeyla,9.4942,50.8122,80.56,71,99,11.74,SO,2021-03-15 06:08:26
475,makat,47.6469,53.3463,25.95,46,0,10.38,KZ,2021-03-15 06:18:24
476,mount gambier,-37.8333,140.7667,68.0,68,75,10.36,AU,2021-03-15 06:16:07
477,snezhnogorsk,69.1933,33.2531,24.8,93,75,4.47,RU,2021-03-15 06:09:04
478,el alto,-4.2714,-81.2147,74.79,77,100,6.13,PE,2021-03-15 06:18:24
479,dongsheng,39.8161,109.9776,37.89,14,71,10.42,CN,2021-03-15 06:09:16
480,matias romero,16.8833,-95.0333,73.13,92,4,8.34,MX,2021-03-15 06:18:25
481,okha,53.5739,142.9478,39.22,74,0,12.55,RU,2021-03-15 06:14:56
482,iqaluit,63.7506,-68.5145,-14.8,70,75,25.32,CA,2021-03-15 06:08:30
483,sao filipe,14.8961,-24.4956,70.34,73,0,6.17,CV,2021-03-15 06:09:06
484,gazipur,23.9981,90.423,89.6,48,40,3.44,BD,2021-03-15 06:18:26
485,sabha,27.0377,14.4283,54.54,74,24,13.24,LY,2021-03-15 06:18:27
486,qorveh,35.1664,47.8045,46.09,56,95,4.14,IR,2021-03-15 06:18:27
487,novo aripuana,-5.1206,-60.3797,72.46,98,95,1.45,BR,2021-03-15 06:18:27
488,mosquera,4.7059,-74.2302,51.8,93,97,2.3,CO,2021-03-15 06:15:40
489,camacha,33.0833,-16.3333,59.0,77,20,8.05,PT,2021-03-15 06:15:35
490,emerald,-23.5333,148.1667,91.4,40,40,8.05,AU,2021-03-15 06:13:28
491,les cayes,18.2,-73.75,71.87,84,0,2.42,HT,2021-03-15 06:16:18
492,kirakira,-10.4544,161.9205,82.13,76,71,6.31,SB,2021-03-15 06:18:29
493,dalnerechensk,45.9339,133.7225,38.84,89,45,5.14,RU,2021-03-15 06:18:30
494,dwarka,22.2394,68.9678,84.94,43,0,11.36,IN,2021-03-15 06:18:30
495,prince george,53.9166,-122.753,28.0,86,40,4.61,CA,2021-03-15 06:18:31
496,bonavista,48.6499,-53.1147,27.0,100,100,2.3,CA,2021-03-15 06:18:31
497,marsh harbour,26.5412,-77.0636,71.35,68,15,6.93,BS,2021-03-15 06:06:13
498,moss vale,-34.55,150.3833,72.0,35,0,9.22,AU,2021-03-15 06:18:32
499,california city,35.1258,-117.9859,53.01,76,40,16.11,US,2021-03-15 06:18:32
500,lata,40.1629,-8.3327,51.01,100,40,2.3,PT,2021-03-15 06:13:38
501,mahon,39.8885,4.2658,50.0,81,75,6.91,ES,2021-03-15 06:18:33
502,the pas,53.8251,-101.2541,32.0,64,1,14.97,CA,2021-03-15 06:18:33
503,cholet,47.1667,-1.0,48.99,89,82,13.94,FR,2021-03-15 06:18:34
504,sarrebourg,48.7333,7.05,39.2,93,90,9.22,FR,2021-03-15 06:18:34
505,lumeje,-11.55,20.7833,66.97,91,99,3.06,AO,2021-03-15 06:18:35
506,auki,-8.7676,160.7034,83.03,73,82,4.52,SB,2021-03-15 06:15:16
507,sumter,28.7086,-82.0831,62.6,82,1,2.08,US,2021-03-15 06:18:36
508,necochea,-38.5473,-58.7368,57.99,95,0,1.01,AR,2021-03-15 06:09:57
509,sibu,2.3,111.8167,89.6,55,40,4.61,MY,2021-03-15 06:15:38
510,ouadda,8.0777,22.4007,74.57,65,96,7.25,CF,2021-03-15 06:18:37
511,asaba,6.2006,6.7338,74.73,88,98,3.2,NG,2021-03-15 06:18:37
512,muyezerskiy,63.9333,31.65,26.69,96,100,4.79,RU,2021-03-15 06:10:12
513,itupiranga,-5.1347,-49.3267,77.0,100,0,1.43,BR,2021-03-15 06:18:38
514,bjornevatn,69.6672,29.9847,24.8,93,90,4.61,NO,2021-03-15 06:18:39
515,olinda,-8.0089,-34.8553,75.2,78,40,5.75,BR,2021-03-15 06:18:39
516,naze,28.3667,129.4833,69.8,56,20,8.05,JP,2021-03-15 06:16:38
517,piranhas,-16.4269,-51.8222,69.76,93,100,1.23,BR,2021-03-15 06:18:40
518,port-gentil,-0.7193,8.7815,79.88,78,100,5.3,GA,2021-03-15 06:13:22
519,chunskiy,56.0815,99.6342,18.27,77,100,5.5,RU,2021-03-15 06:18:40
520,walvis bay,-22.9575,14.5053,60.01,100,35,2.3,NA,2021-03-15 06:16:28
521,pecos,31.4229,-103.4932,55.4,21,1,12.66,US,2021-03-15 06:18:41
522,pavlodolskaya,43.7192,44.4781,26.6,93,90,4.47,RU,2021-03-15 06:18:41
523,saint anthony,45.0205,-93.218,37.4,51,1,9.22,US,2021-03-15 06:09:29
524,ngunguru,-35.6167,174.5,69.01,84,45,4.0,NZ,2021-03-15 06:18:42
525,lipari,38.4674,14.954,53.01,66,1,34.02,IT,2021-03-15 06:18:43
526,cedar city,37.6775,-113.0619,37.99,60,1,6.91,US,2021-03-15 06:07:12
527,padre bernardo,-15.35,-48.5,67.84,94,100,2.75,BR,2021-03-15 06:18:43
528,praia,14.9215,-23.5087,64.4,59,0,5.75,CV,2021-03-15 06:18:44
529,oudtshoorn,-33.5907,22.2014,66.2,88,20,9.22,ZA,2021-03-15 06:18:44
530,bonfim,3.0833,-59.95,77.23,79,99,6.46,BR,2021-03-15 06:18:45
531,zalantun,48.0,122.7167,35.58,74,60,9.84,CN,2021-03-15 06:18:45
532,palma,39.5694,2.6502,46.0,93,20,1.14,ES,2021-03-15 06:18:46
533,pisco,-13.7,-76.2167,73.4,68,0,6.91,PE,2021-03-15 06:04:52
534,nacala,-14.5428,40.6728,79.29,86,79,5.53,MZ,2021-03-15 06:18:46
535,hami,42.8,93.45,54.43,20,97,9.37,CN,2021-03-15 06:09:14
536,teguise,29.0605,-13.564,59.0,82,20,4.61,ES,2021-03-15 06:18:47
537,verkh-usugli,52.7,115.1667,18.23,55,0,13.98,RU,2021-03-15 06:18:47
538,luwingu,-10.2621,29.9271,64.99,93,63,5.53,ZM,2021-03-15 06:18:48
539,kotelnich,58.3089,48.348,31.57,97,97,9.8,RU,2021-03-15 06:18:48
540,nemuro,43.3236,145.575,42.8,65,75,8.05,JP,2021-03-15 06:10:03
541,turinskaya sloboda,57.6232,64.3858,18.43,88,27,11.07,RU,2021-03-15 06:18:49
542,shahreza,32.0339,51.8794,51.01,35,95,2.64,IR,2021-03-15 06:18:49
543,inyonga,-6.7167,32.0667,69.1,76,12,4.07,TZ,2021-03-15 06:18:50
544,agua dulce,18.1333,-94.1333,75.6,80,8,2.66,MX,2021-03-15 06:18:51
545,eenhana,-17.4667,16.3333,75.2,73,88,2.3,NA,2021-03-15 06:18:51
546,waddan,29.1614,16.139,53.1,82,0,8.93,LY,2021-03-15 06:18:52
547,inhambane,-23.865,35.3833,78.8,94,20,2.15,MZ,2021-03-15 06:14:55
548,parambu,-6.2111,-40.6944,68.13,89,71,2.66,BR,2021-03-15 06:18:52
549,lubartow,51.4603,22.6095,35.01,100,0,5.75,PL,2021-03-15 06:18:53
550,grand gaube,-20.0064,57.6608,77.0,91,90,3.0,MU,2021-03-15 06:18:54
551,kamyshla,54.1169,52.1426,12.31,84,97,15.01,RU,2021-03-15 06:18:54
552,havoysund,70.9963,24.6622,30.2,86,90,13.8,NO,2021-03-15 06:09:20
553,phan thiet,10.9333,108.1,86.67,53,71,13.87,VN,2021-03-15 06:10:00
554,ukiah,39.1502,-123.2078,42.8,65,1,18.41,US,2021-03-15 06:09:05
555,khasan,42.4308,130.6434,43.9,72,92,17.9,RU,2021-03-15 06:18:56
556,tutoia,-2.7619,-42.2744,76.35,88,8,7.23,BR,2021-03-15 06:18:57
557,chumikan,54.7183,135.315,29.08,93,100,8.46,RU,2021-03-15 06:09:53
558,blagoyevo,63.3667,47.9167,25.39,97,94,6.71,RU,2021-03-15 06:18:58
559,shalinskoye,55.7228,93.7594,23.07,69,95,2.28,RU,2021-03-15 06:18:58
560,kosh-agach,50.0,88.6667,18.55,52,100,1.77,RU,2021-03-15 06:18:59
561,umm lajj,25.0213,37.2685,78.01,54,88,1.36,SA,2021-03-15 06:09:56
562,gremyachinsk,58.5603,57.851,21.99,66,100,3.0,RU,2021-03-15 06:19:00
563,bac lieu,9.285,105.7244,85.8,55,95,15.39,VN,2021-03-15 06:19:00
564,mangan,27.5167,88.5333,75.34,51,10,6.38,IN,2021-03-15 06:19:01
565,micheweni,-4.9667,39.8333,85.42,57,25,1.34,TZ,2021-03-15 06:19:01
566,punta alta,-38.8759,-62.0736,64.15,77,21,9.93,AR,2021-03-15 06:19:01
567,ribeira brava,32.65,-17.0667,54.0,76,93,5.01,PT,2021-03-15 06:19:02
568,maragogi,-9.0122,-35.2225,75.67,78,100,3.69,BR,2021-03-15 06:19:03
569,camana,-16.6228,-72.7111,71.17,78,39,6.58,PE,2021-03-15 06:19:03
570,blagodatnoye,45.3997,42.5867,32.0,86,75,17.9,RU,2021-03-15 06:19:04
571,bereda,43.2686,-7.5406,39.99,100,45,3.02,ES,2021-03-15 06:16:40
572,bensonville,6.4461,-10.6125,75.2,88,75,3.44,LR,2021-03-15 06:19:05
573,kutum,14.2,24.6667,76.41,7,2,4.72,SD,2021-03-15 06:10:17
574,aswan,24.0934,32.907,74.25,28,1,3.38,EG,2021-03-15 06:15:30
575,daru,-9.0763,143.2092,84.29,70,90,7.65,PG,2021-03-15 06:18:13
576,brae,60.3964,-1.353,39.2,87,20,9.22,GB,2021-03-15 06:19:06
577,gushikawa,26.3544,127.8686,77.0,53,40,10.36,JP,2021-03-15 06:13:13
578,sulechow,52.0836,15.6251,37.4,93,90,9.22,PL,2021-03-15 06:15:02
579,tuatapere,-46.1333,167.6833,57.0,65,73,17.0,NZ,2021-03-15 06:16:03
580,marienburg,54.0359,19.0266,35.01,100,89,8.72,PL,2021-03-15 06:19:07
581,belem,-1.4558,-48.5044,75.2,94,0,3.44,BR,2021-03-15 06:16:36
582,bud,39.447,-86.1758,41.0,55,100,16.73,US,2021-03-15 06:19:07
583,vila franca do campo,37.7167,-25.4333,59.0,94,75,2.3,PT,2021-03-15 06:19:08
584,tura,25.5198,90.2201,88.72,23,6,6.98,IN,2021-03-15 06:19:08
585,fare,-16.7,-151.0167,82.9,76,44,14.07,PF,2021-03-15 06:10:55
586,altadena,34.1897,-118.1312,53.01,81,100,5.14,US,2021-03-15 06:18:47
587,honiara,-9.4333,159.95,81.55,81,94,4.12,SB,2021-03-15 06:19:09
588,redmond,47.674,-122.1215,37.99,89,100,1.72,US,2021-03-15 06:14:22
589,shieli,44.1667,66.75,22.57,92,54,7.47,KZ,2021-03-15 06:13:44
590,clearwater,27.9659,-82.8001,66.99,94,0,2.86,US,2021-03-15 06:15:58
591,kismayo,-0.3582,42.5454,82.38,67,6,10.25,SO,2021-03-15 06:19:10
592,oxford,51.7522,-1.256,45.0,87,75,6.91,GB,2021-03-15 06:15:00
593,ojinaga,29.5667,-104.4167,59.0,15,1,3.44,MX,2021-03-15 06:19:11
594,tricase,39.9304,18.3553,48.99,81,20,6.91,IT,2021-03-15 06:19:11
595,skelleftea,64.7507,20.9528,27.0,100,75,1.14,SE,2021-03-15 06:19:12
596,nortelandia,-14.4547,-56.8028,71.76,94,99,2.3,BR,2021-03-15 06:19:13
597,sishui,35.6489,117.2758,71.01,1,68,6.33,CN,2021-03-15 06:19:13
598,payakumbuh,-0.2202,100.6308,82.72,78,93,2.59,ID,2021-03-15 06:19:13
599,ostashkov,57.1467,33.1075,33.94,94,99,10.31,RU,2021-03-15 06:19:14
600,ketchikan,55.3422,-131.6461,26.6,93,75,3.44,US,2021-03-15 06:17:54
601,yekepa,7.5753,-8.5419,68.97,96,100,1.23,LR,2021-03-15 06:19:16
602,prince rupert,54.3161,-130.3201,37.4,93,40,5.75,CA,2021-03-15 06:19:16
603,humaita,-7.5061,-63.0208,73.56,97,100,1.99,BR,2021-03-15 06:19:17
604,guerrero negro,27.9769,-114.0611,55.47,78,51,14.45,MX,2021-03-15 06:19:17
605,ustka,54.5805,16.8619,37.6,94,100,12.75,PL,2021-03-15 06:17:08
606,davlekanovo,54.2215,55.0343,14.0,62,75,8.95,RU,2021-03-15 06:19:18
607,lasa,46.6166,10.7002,32.0,100,90,3.44,IT,2021-03-15 06:15:27
608,oussouye,12.485,-16.5469,71.6,88,0,6.89,SN,2021-03-15 06:10:48
