City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
302,yellowknife,62.456,-114.3525,5.0,85,90,9.22,CA,2021-03-15 06:20:41
303,yuli,9.6989,10.2744,73.53,75,70,3.78,NG,2021-03-15 06:20:41
304,conceicao do araguaia,-8.2578,-49.2647,72.18,95,8,1.63,BR,2021-03-15 06:20:42
305,mar del plata,-38.0023,-57.5575,66.99,88,0,5.75,AR,2021-03-15 06:18:09
306,sembe,1.6481,14.5806,70.36,95,100,4.03,CG,2021-03-15 06:20:42
307,shelburne,44.0787,-80.2041,19.99,62,0,10.29,CA,2021-03-15 06:20:43
308,lagoa,39.05,-27.9833,59.32,92,52,8.52,PT,2021-03-15 06:18:01
309,port hedland,-20.3167,118.5667,93.2,36,88,16.11,AU,2021-03-15 06:19:16
310,tlanepantla,18.85,-97.9,62.46,46,1,2.53,MX,2021-03-15 06:20:44
311,saint george,37.1041,-113.5841,50.0,61,1,9.22,US,2021-03-15 06:11:02
312,visby,57.6409,18.296,37.0,100,90,4.61,SE,2021-03-15 06:20:44
313,broken hill,-31.95,141.4333,73.4,21,0,17.27,AU,2021-03-15 06:20:45
314,medzilaborce,49.2719,21.9007,39.0,94,100,1.99,SK,2021-03-15 06:20:45
315,san policarpo,12.1791,125.5072,83.43,74,82,10.04,PH,2021-03-15 06:20:46
316,kachiry,53.0675,76.1036,5.41,92,82,9.46,KZ,2021-03-15 06:20:46
317,boda,4.3189,17.4695,73.26,87,100,6.06,CF,2021-03-15 06:20:47
318,nimaparha,20.0667,86.0167,93.2,40,20,11.5,IN,2021-03-15 06:20:47
319,vanavara,60.34,102.2797,15.93,86,100,13.56,RU,2021-03-15 06:15:36
320,mpanda,-6.3655,31.0409,71.38,80,15,1.07,TZ,2021-03-15 06:20:48
321,saint-jean-port-joli,47.2171,-70.2658,6.8,51,100,14.97,CA,2021-03-15 06:16:37
322,butler,39.4501,-84.5666,37.99,22,1,11.5,US,2021-03-15 06:20:48
323,minab,27.1467,57.0801,73.4,64,20,9.22,IR,2021-03-15 06:20:49
324,saint-denis,48.9167,2.3333,46.99,87,75,14.97,FR,2021-03-15 06:20:49
325,hispania,5.7993,-75.9072,59.0,94,75,0.81,CO,2021-03-15 06:20:50
326,severo-yeniseyskiy,60.3725,93.0408,13.51,86,90,12.03,RU,2021-03-15 06:20:50
327,vila franca do campo,37.7167,-25.4333,59.0,94,75,2.3,PT,2021-03-15 06:19:08
328,namatanai,-3.6667,152.4333,84.13,66,93,7.47,PG,2021-03-15 06:16:49
329,bosaso,11.2842,49.1816,78.8,65,0,19.57,SO,2021-03-15 06:20:51
330,belozerskoye,55.8214,65.5842,20.14,73,0,13.09,RU,2021-03-15 06:20:52
331,clarence town,-32.5833,151.7833,72.0,60,20,16.11,AU,2021-03-15 06:16:03
332,barrow,71.2906,-156.7887,-7.6,71,90,14.97,US,2021-03-15 06:18:13
333,kirkenaer,60.4564,12.0582,26.6,80,0,10.36,NO,2021-03-15 06:20:52
334,lavrentiya,65.5833,-171.0,19.27,96,100,9.71,RU,2021-03-15 06:20:53
335,witu,-2.3889,40.4382,84.2,70,20,4.61,KE,2021-03-15 06:20:53
336,warwick,41.7001,-71.4162,24.8,36,75,14.97,US,2021-03-15 06:16:16
337,hasaki,35.7333,140.8333,66.2,31,20,13.8,JP,2021-03-15 06:15:28
338,puerto escondido,15.85,-97.0667,80.6,74,20,5.5,MX,2021-03-15 06:16:01
339,maniitsoq,65.4167,-52.9,17.4,70,31,17.56,GL,2021-03-15 06:14:40
340,manoel urbano,-8.8389,-69.2597,72.63,97,100,1.72,BR,2021-03-15 06:16:24
341,moramanga,-18.9333,48.2,71.26,73,38,5.66,MG,2021-03-15 06:20:56
342,maragogi,-9.0122,-35.2225,75.67,78,100,3.69,BR,2021-03-15 06:19:03
343,mount gambier,-37.8333,140.7667,68.0,68,75,10.36,AU,2021-03-15 06:16:07
344,shalya,57.2471,58.7298,16.66,95,100,11.07,RU,2021-03-15 06:20:57
345,alofi,-19.0595,-169.9187,78.8,89,100,2.3,NU,2021-03-15 06:20:58
346,murakami,38.2333,139.4833,53.6,62,40,16.11,JP,2021-03-15 06:20:58
347,strezhevoy,60.7333,77.5889,19.4,79,90,11.18,RU,2021-03-15 06:20:59
348,tadpatri,14.9167,78.0167,95.02,14,0,11.05,IN,2021-03-15 06:20:59
349,boddam,57.4667,-1.7833,41.0,70,75,13.8,GB,2021-03-15 06:15:26
350,mehamn,71.0357,27.8492,30.2,86,90,19.57,NO,2021-03-15 06:21:00
351,abha,18.2164,42.5053,69.8,35,39,5.17,SA,2021-03-15 06:21:00
352,kalmunai,7.4167,81.8167,85.1,61,69,9.75,LK,2021-03-15 06:21:01
353,kargasok,59.0556,80.8572,17.22,91,99,9.69,RU,2021-03-15 06:21:01
354,dharchula,29.85,80.5333,79.02,17,0,5.86,IN,2021-03-15 06:21:01
355,mlyniv,50.509,25.6168,36.0,93,0,3.0,UA,2021-03-15 06:21:02
356,srednekolymsk,67.45,153.6833,-5.8,92,36,4.07,RU,2021-03-15 06:19:53
357,marystown,47.1666,-55.1483,24.87,78,99,11.36,CA,2021-03-15 06:21:02
358,esil,51.9556,66.4042,7.93,90,0,6.13,KZ,2021-03-15 06:21:03
359,kalaleh,37.3807,55.4916,44.6,65,0,3.96,IR,2021-03-15 06:19:50
360,svetlogorsk,52.6333,29.7333,33.49,93,97,3.74,BY,2021-03-15 06:21:04
361,lac du bonnet,50.2536,-96.0612,30.0,99,0,5.99,CA,2021-03-15 06:17:07
362,paita,-5.0892,-81.1144,77.02,74,100,6.11,PE,2021-03-15 06:21:04
363,tambo grande,-4.9269,-80.3447,79.14,59,100,4.85,PE,2021-03-15 06:21:05
364,jinchang,38.4953,102.1739,46.0,43,13,14.43,CN,2021-03-15 06:17:01
365,asyut,27.181,31.1837,51.8,71,0,7.16,EG,2021-03-15 06:21:06
366,manavalakurichi,8.1333,77.3,91.4,52,20,4.61,IN,2021-03-15 06:21:07
367,evensk,61.95,159.2333,-2.97,75,24,1.63,RU,2021-03-15 06:12:18
368,kurchum,48.5722,83.6542,14.23,86,100,2.95,KZ,2021-03-15 06:13:42
369,kudahuvadhoo,2.6708,72.8944,83.39,67,97,5.59,MV,2021-03-15 06:21:04
370,haines junction,60.7522,-137.5108,-5.8,71,61,2.3,CA,2021-03-15 06:15:36
371,zhezkazgan,47.8043,67.7144,10.38,68,1,5.08,KZ,2021-03-15 06:21:08
372,pafos,34.7667,32.4167,59.0,82,75,2.3,CY,2021-03-15 06:21:09
373,mercedes,-34.6515,-59.4307,68.0,62,44,4.0,AR,2021-03-15 06:13:56
374,nishihara,26.1842,127.7558,77.0,56,20,10.36,JP,2021-03-15 06:20:27
375,tecpatan,17.1333,-93.3,75.2,60,1,3.44,MX,2021-03-15 06:21:10
376,togur,58.3631,82.8265,14.47,91,100,8.34,RU,2021-03-15 06:16:31
377,nantucket,41.2835,-70.0995,23.0,63,78,30.49,US,2021-03-15 06:16:43
378,hobyo,5.3505,48.5268,81.36,75,100,17.09,SO,2021-03-15 06:16:05
379,cidreira,-30.1811,-50.2056,71.92,85,26,5.01,BR,2021-03-15 06:19:15
380,kayerkan,69.3497,87.7602,-21.8,92,20,4.14,RU,2021-03-15 06:21:11
381,mikkeli,61.6886,27.2723,32.0,98,90,4.54,FI,2021-03-15 06:21:12
382,mbanza-ngungu,-5.25,14.8667,69.66,97,100,6.93,CD,2021-03-15 06:21:12
383,waipawa,-41.4122,175.5153,66.2,68,64,18.41,NZ,2021-03-15 06:21:13
384,high rock,26.6208,-78.2833,64.4,88,45,2.3,BS,2021-03-15 06:21:13
385,dorado,18.4588,-66.2677,72.0,87,41,8.23,PR,2021-03-15 06:21:13
386,valdivia,-39.8142,-73.2459,46.4,100,90,2.3,CL,2021-03-15 06:20:54
387,jijiga,9.35,42.8,71.71,36,16,12.8,ET,2021-03-15 06:19:20
388,itaituba,-4.2761,-55.9836,71.22,97,61,0.65,BR,2021-03-15 06:16:35
389,suamico,44.6319,-88.0393,28.0,80,1,14.97,US,2021-03-15 06:18:47
390,balashov,51.5502,43.1667,26.2,88,100,16.82,RU,2021-03-15 06:20:09
391,matiri,-10.75,34.9,64.99,88,96,2.89,TZ,2021-03-15 06:21:15
392,panalingaan,8.7842,117.4231,84.24,74,18,6.73,PH,2021-03-15 06:21:16
393,port-gentil,-0.7193,8.7815,79.88,78,100,5.3,GA,2021-03-15 06:13:22
394,adrar,20.5022,-10.0711,65.75,33,0,6.89,MR,2021-03-15 06:18:28
395,bereda,43.2686,-7.5406,39.99,100,45,3.02,ES,2021-03-15 06:16:40
396,burgeo,47.6167,-57.6152,18.45,86,100,9.06,CA,2021-03-15 06:21:17
397,pacific grove,36.6177,-121.9166,50.0,87,90,16.11,US,2021-03-15 06:17:50
398,arlit,18.7369,7.3853,70.93,18,0,7.47,NE,2021-03-15 06:18:18
399,manzil salim,35.8567,8.4765,39.2,75,20,3.44,TN,2021-03-15 06:21:18
400,nieuw amsterdam,5.8833,-55.0833,73.99,92,100,8.16,SR,2021-03-15 06:21:18
401,mana,5.6592,-53.7767,76.17,86,100,9.42,GF,2021-03-15 06:21:19
402,victor harbor,-35.5667,138.6167,70.0,69,99,8.39,AU,2021-03-15 06:14:08
403,antofagasta,-23.65,-70.4,66.2,72,0,2.3,CL,2021-03-15 06:16:40
404,atmakur,15.8833,78.5833,96.03,14,0,7.02,IN,2021-03-15 06:20:09
405,namibe,-15.1961,12.1522,74.73,85,100,3.85,AO,2021-03-15 06:14:28
406,anahuac,27.2333,-100.15,63.19,35,94,8.99,MX,2021-03-15 06:21:20
407,curuca,-0.7289,-47.8481,73.78,95,25,2.51,BR,2021-03-15 06:21:21
408,pedernales,18.0384,-71.744,75.87,73,47,2.01,DO,2021-03-15 06:21:21
409,grand-lahou,5.1367,-5.0242,76.86,81,98,2.48,CI,2021-03-15 06:21:21
410,bicester,51.9,-1.1536,45.0,87,72,4.0,GB,2021-03-15 06:21:22
411,hamilton,39.1834,-84.5333,39.99,33,1,16.11,US,2021-03-15 06:15:43
412,sarakhs,36.5449,61.1577,39.2,75,32,2.3,IR,2021-03-15 06:21:22
413,dargaville,-35.9333,173.8833,69.03,78,87,4.05,NZ,2021-03-15 06:18:58
414,torbat-e jam,35.244,60.6225,43.36,44,96,2.26,IR,2021-03-15 06:21:23
415,nouakchott,18.0858,-15.9785,62.6,77,0,8.05,MR,2021-03-15 06:18:53
416,sao joao da barra,-21.6403,-41.0511,74.89,90,59,9.31,BR,2021-03-15 06:21:24
417,brainerd,46.358,-94.2008,26.6,54,1,6.91,US,2021-03-15 06:19:26
418,bonfim,3.0833,-59.95,77.23,79,99,6.46,BR,2021-03-15 06:18:45
419,matara,5.9485,80.5353,88.5,51,100,9.69,LK,2021-03-15 06:21:25
420,samarai,-10.6167,150.6667,82.76,70,74,1.12,PG,2021-03-15 06:13:29
421,campbellton,48.0075,-66.6727,10.4,56,100,17.27,CA,2021-03-15 06:21:25
422,flin flon,54.7682,-101.865,31.15,76,30,12.71,CA,2021-03-15 06:21:26
423,inuvik,68.3499,-133.7218,-11.2,77,97,5.75,CA,2021-03-15 06:19:14
424,parker,32.7668,-97.8003,55.0,40,0,1.99,US,2021-03-15 06:21:26
425,kutum,14.2,24.6667,76.41,7,2,4.72,SD,2021-03-15 06:21:27
426,rudbar,30.15,62.6,65.16,16,1,4.76,AF,2021-03-15 06:16:16
427,ornes,66.8689,13.7078,37.4,70,40,4.61,NO,2021-03-15 06:21:27
428,orsha,54.5153,30.4053,35.6,87,0,8.95,BY,2021-03-15 06:21:28
429,leh,34.1667,77.5833,29.86,47,21,3.91,IN,2021-03-15 06:15:39
430,kijang,35.2442,129.2139,64.4,36,0,12.66,KR,2021-03-15 06:21:28
431,alta floresta,-9.8756,-56.0861,69.44,98,54,1.95,BR,2021-03-15 06:19:59
432,omsukchan,62.5333,155.8,-1.08,88,30,2.39,RU,2021-03-15 06:16:49
433,rafaela,-31.2503,-61.4867,72.0,53,75,1.99,AR,2021-03-15 06:15:05
434,skjervoy,70.0311,20.9714,28.4,93,75,1.14,NO,2021-03-15 06:21:29
435,biharamulo,-2.6319,31.3089,68.5,69,70,4.27,TZ,2021-03-15 06:21:30
436,lahij,13.1667,44.5833,77.2,56,63,9.24,YE,2021-03-15 06:21:30
437,lyubech,51.7026,30.6569,34.12,96,100,2.01,UA,2021-03-15 06:17:35
438,krasnozerskoye,53.9828,79.2374,6.28,91,100,9.57,RU,2021-03-15 06:21:31
439,camacha,33.0833,-16.3333,59.0,77,20,8.05,PT,2021-03-15 06:15:35
440,jining,35.405,116.5814,71.01,1,60,6.62,CN,2021-03-15 06:21:32
441,christiansburg,37.1298,-80.4089,44.6,49,1,2.53,US,2021-03-15 06:21:32
442,umm lajj,25.0213,37.2685,77.7,55,99,1.25,SA,2021-03-15 06:17:19
443,jaru,-10.4389,-62.4664,73.2,96,98,0.96,BR,2021-03-15 06:21:33
444,qax,41.4225,46.9242,39.2,70,90,4.61,AZ,2021-03-15 06:21:33
445,micheweni,-4.9667,39.8333,85.42,57,25,1.34,TZ,2021-03-15 06:19:01
446,antalaha,-14.9003,50.2788,84.22,67,12,6.29,MG,2021-03-15 06:15:21
447,kuvshinovo,57.0295,34.1725,34.75,92,100,10.71,RU,2021-03-15 06:21:34
448,nuevitas,21.5453,-77.2644,68.0,94,4,8.05,CU,2021-03-15 06:21:34
449,ahipara,-35.1667,173.1667,65.98,86,74,2.77,NZ,2021-03-15 06:21:35
450,saint-pierre,-21.3393,55.4781,81.0,74,0,21.85,RE,2021-03-15 06:20:19
451,moerai,-22.4333,-151.3333,79.95,79,13,18.21,PF,2021-03-15 06:21:36
452,jales,-20.2689,-50.5458,69.04,84,85,3.85,BR,2021-03-15 06:21:36
453,lufkin,31.3382,-94.7291,59.0,100,90,3.44,US,2021-03-15 06:18:59
454,baykit,61.67,96.37,17.53,85,100,10.13,RU,2021-03-15 06:21:37
455,lavumisa,-27.31,31.892,74.8,84,40,2.75,SZ,2021-03-15 06:21:37
456,kovin,44.7475,20.9761,44.6,100,90,3.44,RS,2021-03-15 06:21:38
457,corrales,35.2378,-106.6067,46.0,48,40,19.57,US,2021-03-15 06:21:38
458,nushki,29.5542,66.0215,75.27,22,0,9.15,PK,2021-03-15 06:20:02
459,markova,48.6758,24.4138,37.4,93,75,4.47,UA,2021-03-15 06:21:39
460,savannah bight,16.45,-85.85,78.01,88,0,24.2,HN,2021-03-15 06:21:39
461,qasigiannguit,68.8193,-51.1922,10.4,61,98,6.91,GL,2021-03-15 06:17:20
462,konotop,51.2403,33.2026,34.52,97,100,8.21,UA,2021-03-15 06:21:40
463,coquimbo,-29.9533,-71.3436,60.8,82,90,2.3,CL,2021-03-15 06:13:47
464,verkhnyaya maksakovka,61.635,50.9674,24.8,93,75,13.42,RU,2021-03-15 06:21:40
465,batemans bay,-35.7167,150.1833,71.01,56,23,1.99,AU,2021-03-15 06:14:50
466,maltahohe,-24.8333,16.9833,68.61,49,67,6.29,NA,2021-03-15 06:21:41
467,lagos de moreno,21.35,-101.9167,60.8,14,1,4.61,MX,2021-03-15 06:21:41
468,liku,-0.7275,119.8922,86.9,65,37,4.41,ID,2021-03-15 06:21:42
469,along,28.1667,94.7667,85.84,34,32,2.55,IN,2021-03-15 06:18:08
470,malpe,13.35,74.7167,89.6,55,40,5.75,IN,2021-03-15 06:21:42
471,marienburg,54.0359,19.0266,35.01,100,89,8.72,PL,2021-03-15 06:19:07
472,arrecife,28.963,-13.5477,59.0,82,20,4.61,ES,2021-03-15 06:19:36
473,flinders,-34.5833,150.8552,72.0,57,0,4.0,AU,2021-03-15 06:16:37
474,codrington,-38.2667,141.9667,64.0,81,97,10.47,AU,2021-03-15 06:21:43
475,maun,-19.9833,23.4167,69.8,88,0,8.05,BW,2021-03-15 06:14:31
476,houma,29.5958,-90.7195,72.0,94,75,6.91,US,2021-03-15 06:21:44
477,buarcos,40.166,-8.8768,51.01,100,40,2.3,PT,2021-03-15 06:21:46
478,gharo,24.7424,67.5856,84.2,51,0,4.61,PK,2021-03-15 06:21:46
479,marawi,7.9986,124.2928,84.0,81,40,7.0,PH,2021-03-15 06:15:09
480,mount isa,-20.7333,139.5,86.0,48,40,11.5,AU,2021-03-15 06:21:13
481,kayes,14.0,-11.0,71.19,21,0,1.97,ML,2021-03-15 06:21:47
482,college,64.8569,-147.8028,-2.0,77,20,3.11,US,2021-03-15 06:21:47
483,tazovskiy,67.4667,78.7,-0.11,96,97,7.87,RU,2021-03-15 06:21:32
484,taoudenni,22.6783,-3.9836,67.23,39,64,11.01,ML,2021-03-15 06:21:48
485,saint-francois,46.4154,3.9054,41.0,87,90,12.66,FR,2021-03-15 06:21:49
486,kamyshevatskaya,46.4132,37.9563,36.91,74,57,14.72,RU,2021-03-15 06:21:49
487,paracuru,-3.41,-39.0306,82.4,74,75,8.05,BR,2021-03-15 06:21:49
488,sao felix do xingu,-6.6447,-51.995,70.21,98,94,0.85,BR,2021-03-15 06:21:50
489,north bend,43.4065,-124.2243,44.6,65,90,18.41,US,2021-03-15 06:15:33
490,ibra,22.6906,58.5334,83.88,28,3,7.87,OM,2021-03-15 06:21:50
491,kieta,-6.2167,155.6333,82.9,65,54,3.31,PG,2021-03-15 06:21:27
492,fiditi,7.7136,3.9172,75.31,82,100,1.57,NG,2021-03-15 06:21:51
493,sant feliu de guixols,41.7833,3.0333,41.0,93,0,4.38,ES,2021-03-15 06:21:52
494,mariinsk,56.2139,87.7472,15.66,84,100,9.78,RU,2021-03-15 06:21:52
495,qui nhon,13.7667,109.2333,78.82,69,2,8.1,VN,2021-03-15 06:16:44
496,atar,20.5169,-13.0499,68.68,29,0,7.14,MR,2021-03-15 06:21:53
497,valley city,46.9233,-98.0032,30.2,55,1,11.5,US,2021-03-15 06:21:53
498,jadu,31.953,12.0261,48.02,67,22,2.75,LY,2021-03-15 06:20:46
499,san vicente,-26.6167,-54.1333,66.06,82,63,3.22,AR,2021-03-15 06:20:06
500,guaratinga,-16.5667,-39.5667,69.8,94,20,3.44,BR,2021-03-15 06:21:54
501,meulaboh,4.1363,96.1285,85.66,64,50,5.35,ID,2021-03-15 06:21:55
502,turukhansk,65.8167,87.9833,11.97,88,100,5.55,RU,2021-03-15 06:16:21
503,kayan,16.9056,96.5631,93.2,33,19,5.75,MM,2021-03-15 06:21:56
504,vagay,57.9375,69.0217,17.94,91,86,8.77,RU,2021-03-15 06:21:16
505,sainte-maxime,43.3,6.6333,50.0,49,70,17.27,FR,2021-03-15 06:21:56
506,warrnambool,-38.3833,142.4833,64.0,91,95,10.65,AU,2021-03-15 06:21:57
507,keti bandar,24.1447,67.4497,85.15,41,0,15.9,PK,2021-03-15 06:21:57
508,farafangana,-22.8167,47.8333,79.47,79,35,3.22,MG,2021-03-15 06:21:58
509,thinadhoo,0.5333,72.9333,83.35,69,79,2.59,MV,2021-03-15 06:17:45
510,kichera,55.9375,110.0997,10.02,82,7,7.47,RU,2021-03-15 06:21:59
511,leningradskiy,69.3833,178.4167,-1.17,96,100,7.76,RU,2021-03-15 06:14:20
512,zaragoza,41.6561,-0.8773,46.0,76,0,18.41,ES,2021-03-15 06:18:40
513,marzuq,14.4,46.4667,76.39,23,91,2.84,YE,2021-03-15 06:19:43
514,vao,-22.6667,167.4833,76.93,79,0,15.08,NC,2021-03-15 06:13:24
515,kapoeta,4.7717,33.5903,89.26,33,55,19.64,SS,2021-03-15 06:22:00
516,anadyr,64.75,177.4833,0.0,78,40,15.66,RU,2021-03-15 06:14:11
517,barnsley,53.55,-1.4833,44.01,89,50,5.01,GB,2021-03-15 06:22:01
518,sechura,-5.5569,-80.8222,77.4,70,98,9.22,PE,2021-03-15 06:14:34
519,seoul,37.5683,126.9778,60.8,41,75,10.36,KR,2021-03-15 06:20:00
520,lakhdenpokhya,61.5198,30.1992,34.0,98,100,7.18,RU,2021-03-15 06:22:02
521,yulara,-25.2406,130.9889,80.6,13,6,18.41,AU,2021-03-15 06:13:36
522,sulina,45.1559,29.6536,47.35,80,98,13.89,RO,2021-03-15 06:22:02
523,baturaja,-4.1333,104.1667,90.54,55,78,3.4,ID,2021-03-15 06:17:08
524,makakilo city,21.3469,-158.0858,73.4,73,1,2.8,US,2021-03-15 06:22:03
525,solnechnyy,50.7214,136.6319,40.75,67,48,10.47,RU,2021-03-15 06:14:26
526,belyy yar,53.6039,91.3903,17.6,53,0,8.95,RU,2021-03-15 06:22:04
527,kangaatsiaq,68.3065,-53.4641,9.37,93,100,16.22,GL,2021-03-15 06:22:04
528,maketu,-37.7667,176.45,68.0,84,17,2.3,NZ,2021-03-15 06:22:05
529,hesperia,34.4264,-117.3009,46.0,83,100,15.99,US,2021-03-15 06:22:05
530,korla,41.7597,86.1469,61.74,23,51,11.52,CN,2021-03-15 06:22:06
531,bagdarin,54.4333,113.6,13.78,55,0,10.92,RU,2021-03-15 06:22:06
532,yumen,40.2833,97.2,45.91,41,44,19.53,CN,2021-03-15 06:20:07
533,sinaloa,25.0,-107.5,59.0,77,1,2.39,MX,2021-03-15 06:22:07
534,tromso,69.6496,18.957,32.0,86,75,4.85,NO,2021-03-15 06:22:07
535,petropavlovsk-kamchatskiy,53.0452,158.6483,42.8,36,0,6.71,RU,2021-03-15 06:17:59
536,sangolqui,-0.3341,-78.4522,51.8,100,90,3.44,EC,2021-03-15 06:22:08
537,mandalgovi,45.7625,106.2708,25.88,19,7,10.85,MN,2021-03-15 06:21:07
538,sierre,46.2919,7.5356,37.4,87,75,10.36,CH,2021-03-15 06:22:09
539,muisne,0.6,-80.0333,76.1,86,99,3.62,EC,2021-03-15 06:22:09
540,dong hoi,17.4833,106.6,79.36,75,6,12.01,VN,2021-03-15 06:22:10
541,kaz,52.9113,87.3105,15.3,90,100,5.26,RU,2021-03-15 06:22:10
542,brasilia de minas,-16.2064,-44.4333,63.7,84,83,5.88,BR,2021-03-15 06:22:11
543,aguimes,27.9054,-15.4461,62.6,72,20,13.8,ES,2021-03-15 06:22:11
544,muravlenko,63.7898,74.523,19.45,91,96,13.78,RU,2021-03-15 06:22:11
545,ilhabela,-23.7781,-45.3581,74.46,90,23,3.0,BR,2021-03-15 06:22:12
546,sheboygan,43.7333,-87.9334,30.2,64,1,16.11,US,2021-03-15 06:18:23
547,el alto,-4.2714,-81.2147,74.79,77,100,6.13,PE,2021-03-15 06:18:24
548,oum hadjer,13.2954,19.6966,82.63,15,1,8.32,TD,2021-03-15 06:18:20
549,san quintin,30.4833,-115.95,53.94,85,71,14.32,MX,2021-03-15 06:22:13
550,puerto del rosario,28.5004,-13.8627,59.0,82,0,6.91,ES,2021-03-15 06:22:13
551,cimarron hills,38.8586,-104.6989,25.0,86,56,18.41,US,2021-03-15 06:22:14
552,nusaybin,37.0778,41.2178,53.6,66,90,4.61,TR,2021-03-15 06:22:14
553,nichinan,31.6,131.3667,64.4,55,75,17.27,JP,2021-03-15 06:22:15
